level,rep,comment
L0,51,"The portfolio was constructed using a near-equal-weight approach across all 30 stocks to maximize diversification and reduce concentration risk, which suits a risk-averse investor. Slightly higher weights were assigned to historically stable, large-cap defensive stocks such as AAPL, MSFT, JNJ, PG, KO, WMT, and UNH, which tend to exhibit lower volatility and consistent dividends. Cyclical and higher-volatility names like BA, DOW, and INTC received marginally lower weights to further reduce downside risk while maintaining broad sector exposure."
L1,51,"The portfolio was constructed by focusing on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility, lower-correlation assets (MRK, AMGN, PG, WMT, V, UNH). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and high-variance stocks with modest returns (BA, DOW, AXP) were also omitted to reduce overall portfolio volatility. The resulting allocation spreads exposure across technology, healthcare, consumer staples, and financials to minimize correlation-driven risk while targeting competitive expected returns."
L2,51,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with the highest risk-adjusted returns such as MSFT, AAPL, AMZN, and WMT received the largest allocations, while low or negative expected return assets like MMM, VZ, and INTC were excluded. Diversification is achieved by spreading weight across growth, defensive, and healthcare names including MRK, AMGN, UNH, PG, and CRM to reduce overall portfolio variance."
L3,51,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, solving the quadratic program numerically via a quadratic programming approach that enforces non-negativity and full investment constraints. Assets with negative or very low expected returns relative to their covariance contributions (MMM, VZ, INTC, BA, etc.) received zero weight, while high return-to-risk assets like AAPL, MSFT, MRK, WMT, AMGN, UNH, AMZN, CRM, and PG received positive allocations. The resulting portfolio balances return maximization against variance penalization, concentrating on stocks with favorable risk-adjusted return profiles while maintaining diversification across sectors."
L0,52,"The portfolio was constructed with a risk-averse approach by spreading weights across all 30 stocks to maximize diversification and minimize concentration risk. Defensive and dividend-paying stocks such as JNJ, PG, KO, WMT, and MRK received slightly higher allocations due to their historically lower volatility and stable cash flows. Large-cap technology and growth names like AAPL and MSFT received modest overweights given their strong balance sheets, while more volatile or cyclical names like BA, DOW, and INTC received smaller allocations."
L1,52,"The portfolio was constructed by focusing on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through inclusion of lower-volatility, lower-correlation assets (WMT, MRK, PG, JNJ, AMGN). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and weights were tilted toward assets with favorable return-to-variance profiles and lower covariances with the rest of the portfolio. The resulting allocation achieves diversification across technology, healthcare, consumer staples, and financial sectors to reduce concentration risk."
L2,52,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with negative or near-zero expected returns (MMM, VZ, INTC) were excluded, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and CRM received meaningful allocations alongside defensive diversifiers like WMT, PG, MRK, AMGN, and UNH to reduce overall portfolio variance."
L3,52,"The portfolio was constructed using constrained mean-variance optimization with lambda equal to 0.5, solving the quadratic program numerically via active-set or interior-point methods that enforce non-negativity and full investment constraints. Assets with negative or very low expected returns relative to their covariance contributions (MMM, VZ, INTC, BA, etc.) received zero weight due to the binding non-negativity constraints. The resulting portfolio concentrates on high return-to-risk assets such as MSFT and AAPL while diversifying across AMGN, MRK, UNH, WMT, and PG to reduce overall portfolio variance."
L0,53,"The portfolio was constructed using a near-equal-weight approach across all 30 stocks to maximize diversification and reduce concentration risk, which suits a risk-averse investor. Slightly higher weights were assigned to large-cap, defensive, and historically stable companies such as AAPL, MSFT, JNJ, PG, KO, WMT, UNH, and V, which tend to exhibit lower volatility and consistent earnings. Lower weights were applied to more cyclical or volatile names such as BA, DOW, and INTC to further reduce downside risk while maintaining broad sector exposure."
L1,53,"The portfolio was constructed using a mean-variance optimization approach favoring stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while controlling risk through diversification into lower-volatility, lower-correlation assets (MRK, WMT, PG, AMGN, JNJ). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and weights were concentrated in assets that offer favorable return-to-risk tradeoffs with relatively low covariances to each other. The resulting portfolio balances growth-oriented technology and financial holdings with defensive consumer staples and healthcare positions to reduce overall portfolio volatility."
L2,53,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance via the objective of maximizing mu'w - 0.5*w'Sigma*w subject to no short selling and weights summing to one. Assets with negative or very low expected returns (MMM, VZ, INTC) received zero weight, while high-return, lower-risk assets like AAPL, MSFT, AMZN, and MRK were favored. Diversification was achieved by also allocating to lower-volatility assets such as WMT, PG, AMGN, and UNH to reduce overall portfolio variance."
L3,53,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, maximizing the objective mu^T w - (0.25)*w^T Sigma w subject to non-negativity and full-investment constraints via quadratic programming. Assets with negative or near-zero expected returns (MMM, VZ, INTC, DIS, JNJ) received zero weight, while high-return assets with relatively contained variance such as MSFT, AAPL, AMZN, MRK, and WMT received the largest allocations. Diversification was maintained by spreading weight across multiple sectors including technology, healthcare, consumer staples, and financials to reduce portfolio variance."
